城市,日期,新增确诊,新增治愈,新增死亡
福建-境外输入,2020-04-29,0,1,0
福建-境外输入,2020-04-30,1,0,0
福建-境外输入,2020-05-06,0,1,0
福建-境外输入,2020-05-14,0,1,0
福建-境外输入,2020-05-25,1,0,0
福建-境外输入,2020-05-27,1,0,0
福建-境外输入,2020-05-31,0,1,0
福建-境外输入,2020-06-06,1,0,0
福建-境外输入,2020-06-10,1,0,0
福建-境外输入,2020-06-11,1,0,0
福建-境外输入,2020-06-14,1,0,0
福建-境外输入,2020-06-18,0,1,0
福建-境外输入,2020-06-20,1,0,0
秀山县,2020-01-23,1,0,0
秀山县,2020-02-01,0,1,0
秦皇岛,2020-01-31,1,0,0
秦皇岛,2020-02-02,1,0,0
秦皇岛,2020-02-04,1,0,0
秦皇岛,2020-02-06,2,0,0
秦皇岛,2020-02-07,2,0,0
秦皇岛,2020-02-10,2,0,0
秦皇岛,2020-02-12,0,1,0
秦皇岛,2020-02-13,0,1,0
秦皇岛,2020-02-14,1,0,0
秦皇岛,2020-02-15,0,1,0
秦皇岛,2020-02-18,0,1,0
秦皇岛,2020-02-20,0,1,0
秦皇岛,2020-02-21,0,1,1
秦皇岛,2020-02-23,0,2,0
秦皇岛,2020-02-27,0,1,0
綦江区,2020-01-26,1,0,0
綦江区,2020-01-27,1,0,0
綦江区,2020-01-28,2,0,0
綦江区,2020-02-02,1,0,0
綦江区,2020-02-03,5,0,0
綦江区,2020-02-04,2,0,0
綦江区,2020-02-05,1,0,0
綦江区,2020-02-06,1,0,0
綦江区,2020-02-07,1,0,0
綦江区,2020-02-11,1,0,0
綦江区,2020-02-12,5,1,0
綦江区,2020-02-14,1,2,0
綦江区,2020-02-15,1,2,0
綦江区,2020-02-16,0,1,0
綦江区,2020-02-17,0,1,0
綦江区,2020-02-18,0,3,0
綦江区,2020-02-19,0,1,0
綦江区,2020-02-21,0,1,0
綦江区,2020-02-24,0,1,0
綦江区,2020-02-28,0,1,0
綦江区,2020-03-01,0,1,0
綦江区,2020-03-03,0,1,0
綦江区,2020-03-04,0,3,0
綦江区,2020-03-09,0,1,0
綦江区,2020-03-10,0,1,0
綦江区,2020-03-12,0,1,0
綦江区,2020-03-14,0,1,0
红桥区,2020-01-27,1,0,0
红桥区,2020-01-30,1,0,0
红桥区,2020-02-02,0,1,0
红桥区,2020-02-14,0,1,0
红河,2020-01-25,1,0,0
红河,2020-01-27,1,0,0
红河,2020-01-29,2,0,0
红河,2020-01-31,0,1,0
红河,2020-02-01,1,0,0
红河,2020-02-09,0,1,0
红河,2020-02-10,1,0,0
红河,2020-02-11,1,0,0
红河,2020-02-12,0,1,0
红河,2020-02-13,1,0,0
红河,2020-02-20,1,0,0
红河,2020-02-21,0,1,0
红河,2020-02-25,0,1,0
红河,2020-02-27,0,2,0
红河,2020-02-28,0,1,0
红河,2020-03-01,0,1,0
绍兴,2020-01-22,1,0,0
绍兴,2020-01-24,3,0,0
绍兴,2020-01-25,1,0,0
绍兴,2020-01-26,1,0,0
绍兴,2020-01-27,1,0,0
绍兴,2020-01-28,12,0,0
绍兴,2020-01-30,4,0,0
绍兴,2020-01-31,1,0,0
绍兴,2020-02-01,3,1,0
绍兴,2020-02-02,3,1,0
绍兴,2020-02-03,0,1,0
绍兴,2020-02-05,3,0,0
绍兴,2020-02-06,1,0,0
绍兴,2020-02-07,2,2,0
绍兴,2020-02-08,2,3,0
绍兴,2020-02-09,3,0,0
绍兴,2020-02-10,0,4,0
绍兴,2020-02-11,0,1,0
绍兴,2020-02-12,0,2,0
绍兴,2020-02-13,1,1,0
绍兴,2020-02-14,0,1,0
绍兴,2020-02-16,0,1,0
绍兴,2020-02-17,0,1,0
绍兴,2020-02-18,0,1,0
绍兴,2020-02-21,0,1,0
绍兴,2020-02-22,0,6,0
绍兴,2020-02-23,0,3,0
绍兴,2020-02-26,0,1,0
绍兴,2020-02-27,0,5,0
绍兴,2020-03-01,0,1,0
绍兴,2020-03-02,0,1,0
绍兴,2020-03-05,0,1,0
绍兴,2020-03-10,0,2,0
绍兴,2020-03-16,0,1,0
绥化,2020-01-23,1,0,1
绥化,2020-01-25,1,0,0
绥化,2020-01-26,1,0,0
绥化,2020-01-27,5,0,0
绥化,2020-01-29,2,0,0
绥化,2020-01-30,2,0,1
绥化,2020-01-31,1,0,0
绥化,2020-02-01,1,0,0
绥化,2020-02-02,2,0,0
绥化,2020-02-03,6,0,0
绥化,2020-02-04,2,0,0
绥化,2020-02-05,5,0,0
绥化,2020-02-06,5,0,0
绥化,2020-02-07,1,1,0
绥化,2020-02-08,0,0,1
绥化,2020-02-09,2,0,0
绥化,2020-02-10,2,2,1
绥化,2020-02-11,4,0,0
绥化,2020-02-12,2,0,0
绥化,2020-02-14,1,4,0
绥化,2020-02-15,0,5,0
绥化,2020-02-16,0,1,0
绥化,2020-02-17,0,1,0
绥化,2020-02-18,1,2,0
绥化,2020-02-19,0,2,0
绥化,2020-02-20,0,2,0
绥化,2020-02-21,0,6,0
绥化,2020-02-22,0,3,0
绥化,2020-02-25,0,6,0
绥化,2020-03-04,0,2,0
绥化,2020-03-08,0,1,0
绥化,2020-03-09,0,2,0
绥化,2020-03-12,0,1,0
绥化,2020-03-16,0,1,0
绥化,2020-03-17,0,1,0
绵阳,2020-01-22,2,0,0
绵阳,2020-01-25,3,0,0
绵阳,2020-01-26,2,0,0
绵阳,2020-01-27,1,0,0
绵阳,2020-01-29,1,0,0
绵阳,2020-01-30,2,0,0
绵阳,2020-01-31,1,0,0
绵阳,2020-02-01,2,0,0
绵阳,2020-02-02,3,1,0
绵阳,2020-02-04,0,1,0
绵阳,2020-02-05,1,0,0
绵阳,2020-02-06,1,0,0
绵阳,2020-02-07,1,0,0
绵阳,2020-02-08,0,1,0
绵阳,2020-02-09,1,1,0
绵阳,2020-02-11,1,0,0
绵阳,2020-02-13,0,1,0
绵阳,2020-02-15,0,1,0
绵阳,2020-02-17,0,3,0
绵阳,2020-02-18,0,1,0
绵阳,2020-02-21,0,2,0
绵阳,2020-02-25,0,2,0
绵阳,2020-02-28,0,1,0
绵阳,2020-03-01,0,1,0
绵阳,2020-03-04,0,2,0
绵阳,2020-03-10,0,2,0
绵阳,2020-03-13,0,2,0
聊城,2020-01-24,1,0,0
聊城,2020-01-27,2,0,0
聊城,2020-01-29,2,0,0
聊城,2020-01-30,2,0,0
聊城,2020-02-01,2,0,0
聊城,2020-02-03,1,0,0
聊城,2020-02-04,2,0,0
聊城,2020-02-05,3,0,0
聊城,2020-02-06,5,0,0
聊城,2020-02-07,7,1,0
聊城,2020-02-08,6,1,0
聊城,2020-02-09,1,0,0
聊城,2020-02-10,3,0,0
聊城,2020-02-11,1,0,0
聊城,2020-02-12,0,1,0
聊城,2020-02-15,0,7,0
聊城,2020-02-16,0,1,0
聊城,2020-02-17,0,1,0
聊城,2020-02-18,0,6,0
聊城,2020-02-20,0,3,0
聊城,2020-02-21,0,1,0
聊城,2020-02-23,0,2,0
聊城,2020-02-24,0,1,0
聊城,2020-02-25,0,3,0
聊城,2020-02-26,0,2,0
聊城,2020-02-27,0,2,0
聊城,2020-02-28,0,1,0
聊城,2020-02-29,0,1,0
聊城,2020-03-01,0,4,0
肇庆,2020-01-22,1,0,0
肇庆,2020-01-24,1,0,0
肇庆,2020-01-25,2,0,0
肇庆,2020-01-28,1,0,0
肇庆,2020-01-30,1,0,0
肇庆,2020-01-31,0,1,0
肇庆,2020-02-01,1,0,0
肇庆,2020-02-03,3,0,0
肇庆,2020-02-04,1,0,0
肇庆,2020-02-05,2,0,0
肇庆,2020-02-06,1,0,1
肇庆,2020-02-08,0,2,0
肇庆,2020-02-10,1,1,0
肇庆,2020-02-11,1,3,0
肇庆,2020-02-13,1,0,0
肇庆,2020-02-15,0,1,0
肇庆,2020-02-17,1,0,0
肇庆,2020-02-21,1,0,0
肇庆,2020-02-22,0,2,0
肇庆,2020-02-26,0,3,0
肇庆,2020-03-01,0,1,0
自贡,2020-01-24,1,0,0
自贡,2020-01-26,1,0,0
自贡,2020-01-27,5,0,0
自贡,2020-01-30,2,0,0
自贡,2020-02-07,0,2,0
自贡,2020-02-18,0,2,0
自贡,2020-02-20,0,3,0
自贡,2020-02-25,0,1,0
自贡,2020-02-27,0,1,0
舟山,2020-01-20,1,0,0
舟山,2020-01-24,1,0,0
舟山,2020-01-26,2,0,0
舟山,2020-01-28,2,0,0
舟山,2020-01-30,1,1,0
舟山,2020-02-02,0,1,0
舟山,2020-02-05,0,1,0
舟山,2020-02-06,0,1,0
舟山,2020-02-07,0,1,0
舟山,2020-02-10,3,0,0
舟山,2020-02-25,0,1,0
舟山,2020-02-27,0,1,0
舟山,2020-02-29,0,1,0
舟山,2020-03-02,0,2,0
芜湖,2020-01-24,1,0,0
芜湖,2020-01-25,2,0,0
芜湖,2020-01-26,3,0,0
芜湖,2020-01-27,3,0,0
芜湖,2020-01-28,2,0,0
芜湖,2020-01-29,3,0,0
芜湖,2020-01-31,1,0,0
芜湖,2020-02-01,1,0,0
芜湖,2020-02-02,0,1,0
芜湖,2020-02-03,5,0,0
芜湖,2020-02-04,2,0,0
芜湖,2020-02-05,3,1,0
芜湖,2020-02-06,1,0,0
芜湖,2020-02-07,2,1,0
芜湖,2020-02-09,1,0,0
芜湖,2020-02-10,1,0,0
芜湖,2020-02-11,0,1,0
芜湖,2020-02-13,0,1,0
芜湖,2020-02-14,0,3,0
芜湖,2020-02-15,0,3,0
芜湖,2020-02-16,0,2,0
芜湖,2020-02-17,2,0,0
芜湖,2020-02-18,0,4,0
芜湖,2020-02-20,0,4,0
芜湖,2020-02-21,0,4,0
芜湖,2020-02-23,0,2,0
芜湖,2020-02-25,0,1,0
芜湖,2020-02-27,1,2,0
芜湖,2020-02-29,0,1,0
芜湖,2020-03-02,0,2,0
芜湖,2020-03-08,0,1,0
苏州,2020-01-22,1,0,0
苏州,2020-01-23,1,0,0
苏州,2020-01-24,1,1,0
苏州,2020-01-25,4,0,0
苏州,2020-01-26,1,0,0
苏州,2020-01-27,4,0,0
苏州,2020-01-28,8,0,0
苏州,2020-01-29,4,0,0
苏州,2020-01-30,8,1,0
苏州,2020-01-31,2,0,0
苏州,2020-02-01,4,0,0
苏州,2020-02-02,6,1,0
苏州,2020-02-03,8,0,0
苏州,2020-02-04,3,0,0
苏州,2020-02-05,5,1,0
苏州,2020-02-06,9,0,0
苏州,2020-02-07,3,0,0
苏州,2020-02-08,3,0,0
苏州,2020-02-09,2,7,0
苏州,2020-02-10,3,2,0
苏州,2020-02-11,4,0,0
苏州,2020-02-12,1,3,0
苏州,2020-02-13,0,1,0
苏州,2020-02-14,1,0,0
苏州,2020-02-15,0,9,0
苏州,2020-02-17,1,5,0
苏州,2020-02-19,0,2,0
苏州,2020-02-20,0,5,0
苏州,2020-02-21,0,4,0
苏州,2020-02-22,0,7,0
苏州,2020-02-23,0,1,0
苏州,2020-02-24,0,7,0
苏州,2020-02-26,0,2,0
苏州,2020-02-28,0,3,0
苏州,2020-02-29,0,2,0
苏州,2020-03-02,0,3,0
苏州,2020-03-03,0,2,0
苏州,2020-03-04,0,1,0
苏州,2020-03-05,0,5,0
苏州,2020-03-06,0,3,0
苏州,2020-03-07,0,2,0
苏州,2020-03-08,0,4,0
苏州,2020-03-10,0,3,0
茂名,2020-01-28,2,0,0
茂名,2020-01-29,1,0,0
茂名,2020-02-02,1,0,0
茂名,2020-02-03,1,0,0
茂名,2020-02-04,1,0,0
茂名,2020-02-07,0,1,0
茂名,2020-02-08,3,0,0
茂名,2020-02-09,1,0,0
茂名,2020-02-10,1,0,0
茂名,2020-02-11,2,0,0
茂名,2020-02-12,0,1,0
茂名,2020-02-14,0,1,0
茂名,2020-02-16,1,0,0
茂名,2020-02-18,0,3,0
茂名,2020-02-28,0,1,0
茂名,2020-03-01,0,3,0
茂名,2020-03-04,0,1,0
茂名,2020-03-06,0,3,0
荆州,2020-01-22,6,0,0
荆州,2020-01-23,2,0,0
荆州,2020-01-24,2,0,0
荆州,2020-01-25,23,0,2
荆州,2020-01-26,14,0,0
荆州,2020-01-27,24,1,0
荆州,2020-01-28,30,0,0
荆州,2020-01-29,50,0,1
荆州,2020-01-30,70,0,0
荆州,2020-01-31,66,1,1
荆州,2020-02-01,46,0,0
荆州,2020-02-02,166,2,2
荆州,2020-02-03,114,3,1
荆州,2020-02-04,100,3,2
荆州,2020-02-05,88,9,1
荆州,2020-02-06,84,4,0
荆州,2020-02-07,56,7,1
荆州,2020-02-08,56,4,2
荆州,2020-02-09,48,12,2
荆州,2020-02-10,30,10,2
荆州,2020-02-11,35,24,4
荆州,2020-02-12,321,22,2
荆州,2020-02-13,16,57,4
荆州,2020-02-14,31,33,5
荆州,2020-02-15,12,71,4
荆州,2020-02-16,11,42,1
荆州,2020-02-17,36,34,1
荆州,2020-02-18,4,70,0
荆州,2020-02-19,12,42,2
荆州,2020-02-20,7,80,0
荆州,2020-02-21,6,81,0
荆州,2020-02-22,8,69,1
荆州,2020-02-23,0,53,1
荆州,2020-02-24,2,42,0
荆州,2020-02-25,1,46,2
荆州,2020-02-26,2,45,1
荆州,2020-02-27,0,46,1
荆州,2020-02-28,0,52,0
荆州,2020-02-29,0,69,0
荆州,2020-03-01,1,62,2
荆州,2020-03-02,0,48,0
荆州,2020-03-03,0,71,0
荆州,2020-03-04,0,54,0
荆州,2020-03-05,0,57,0
荆州,2020-03-06,0,24,0
荆州,2020-03-07,0,26,1
荆州,2020-03-08,0,34,0
荆州,2020-03-09,0,21,0
荆州,2020-03-10,0,11,0
荆州,2020-03-11,0,10,0
荆州,2020-03-12,0,12,0
荆州,2020-03-13,0,10,1
荆州,2020-03-14,0,9,0
荆州,2020-03-15,0,9,0
荆州,2020-03-16,0,6,0
荆州,2020-03-17,0,1,0
荆州,2020-03-18,0,3,0
荆州,2020-03-19,0,15,0
荆州,2020-03-20,0,6,1
荆州,2020-03-21,0,2,0
荆州,2020-03-23,0,1,0
荆州,2020-03-24,0,1,0
荆州,2020-03-25,0,0,1
荆州,2020-03-27,0,1,0
荆门,2020-01-22,1,0,0
荆门,2020-01-23,7,0,0
荆门,2020-01-24,13,0,0
荆门,2020-01-25,17,0,1
荆门,2020-01-26,52,0,2
荆门,2020-01-27,24,0,0
荆门,2020-01-28,28,0,1
荆门,2020-01-29,49,0,0
荆门,2020-01-30,36,0,1
荆门,2020-01-31,24,1,0
荆门,2020-02-01,78,2,2
荆门,2020-02-02,16,3,4
荆门,2020-02-03,55,0,3
荆门,2020-02-04,22,10,2
荆门,2020-02-05,86,5,1
荆门,2020-02-06,45,3,0
荆门,2020-02-07,35,12,1
荆门,2020-02-08,41,12,1
荆门,2020-02-09,12,15,1
荆门,2020-02-10,15,6,1
荆门,2020-02-11,40,12,3
荆门,2020-02-12,190,11,0
荆门,2020-02-13,11,13,1
荆门,2020-02-14,4,7,3
荆门,2020-02-15,3,5,2
荆门,2020-02-16,4,15,3
荆门,2020-02-17,0,11,0
荆门,2020-02-18,1,38,0
荆门,2020-02-19,5,20,1
荆门,2020-02-20,0,28,3
荆门,2020-02-21,2,67,0
荆门,2020-02-22,4,65,0
荆门,2020-02-23,0,28,0
荆门,2020-02-24,0,43,0
荆门,2020-02-25,2,37,0
荆门,2020-02-26,1,39,0
荆门,2020-02-27,1,26,0
荆门,2020-02-28,0,29,0
荆门,2020-02-29,1,41,0
荆门,2020-03-01,2,18,2
荆门,2020-03-02,1,28,0
荆门,2020-03-03,0,14,0
荆门,2020-03-04,0,22,0
荆门,2020-03-05,0,16,0
荆门,2020-03-06,0,26,0
荆门,2020-03-07,0,15,0
荆门,2020-03-08,0,24,0
荆门,2020-03-09,0,22,0
荆门,2020-03-10,0,28,0
荆门,2020-03-11,0,17,0
荆门,2020-03-12,0,5,0
荆门,2020-03-13,0,21,0
荆门,2020-03-14,0,4,0
荆门,2020-03-15,0,1,0
荆门,2020-03-16,0,3,0
荆门,2020-03-17,0,2,0
荆门,2020-03-18,0,1,0
荆门,2020-03-19,0,4,0
荆门,2020-03-20,0,6,0
荆门,2020-03-21,0,3,0
荆门,2020-03-23,0,1,0
荆门,2020-03-24,0,1,0
荆门,2020-03-26,0,0,1
荆门,2020-03-27,0,1,0
荆门,2020-03-31,0,0,1
荣昌区,2020-01-30,1,0,0
荣昌区,2020-01-31,1,0,0
荣昌区,2020-02-02,2,0,0
荣昌区,2020-02-03,3,0,0
荣昌区,2020-02-04,1,0,0
荣昌区,2020-02-14,1,0,0
荣昌区,2020-02-16,0,3,0
荣昌区,2020-02-17,0,1,0
荣昌区,2020-02-18,0,1,0
荣昌区,2020-02-25,0,1,0
荣昌区,2020-02-28,0,1,0
荣昌区,2020-03-09,0,1,0
荣昌区,2020-03-14,0,1,0
莆田,2020-01-26,1,0,0
莆田,2020-01-27,9,0,0
莆田,2020-01-28,4,0,0
莆田,2020-01-29,3,0,0
莆田,2020-01-30,5,0,0
莆田,2020-01-31,3,0,0
莆田,2020-02-01,2,0,0
莆田,2020-02-02,7,0,0
莆田,2020-02-03,3,1,0
莆田,2020-02-04,1,0,0
莆田,2020-02-05,4,0,0
莆田,2020-02-06,2,0,0
莆田,2020-02-07,3,0,0
莆田,2020-02-09,4,0,0
莆田,2020-02-10,0,1,0
莆田,2020-02-11,1,4,0
莆田,2020-02-12,2,2,0
莆田,2020-02-13,0,2,0
莆田,2020-02-14,1,2,0
莆田,2020-02-15,0,5,0
莆田,2020-02-19,0,2,0
莆田,2020-02-20,0,3,0
莆田,2020-02-22,0,2,0
莆田,2020-02-24,0,6,0
莆田,2020-02-25,0,1,0
莆田,2020-02-26,1,5,0
莆田,2020-03-01,0,3,0
莆田,2020-03-03,0,2,0
莆田,2020-03-04,0,5,0
莆田,2020-03-05,0,1,0
莆田,2020-03-06,0,2,0
莆田,2020-03-07,0,7,0
菏泽,2020-01-25,1,0,0
菏泽,2020-01-26,2,0,0
菏泽,2020-01-27,1,0,0
菏泽,2020-01-28,3,0,0
菏泽,2020-01-31,1,0,0
菏泽,2020-02-02,1,0,0
菏泽,2020-02-03,1,0,0
菏泽,2020-02-04,2,0,0
菏泽,2020-02-05,0,2,0
菏泽,2020-02-06,1,0,0
菏泽,2020-02-07,1,0,0
菏泽,2020-02-08,0,1,0
菏泽,2020-02-09,2,2,0
菏泽,2020-02-10,1,1,0
菏泽,2020-02-11,1,0,0
菏泽,2020-02-12,0,1,0
菏泽,2020-02-14,0,2,0
菏泽,2020-02-15,0,2,0
菏泽,2020-02-16,0,2,0
菏泽,2020-02-20,0,1,0
菏泽,2020-02-22,0,1,0
菏泽,2020-02-23,0,1,0
菏泽,2020-02-24,0,1,0
菏泽,2020-03-02,0,1,0
萍乡,2020-01-21,1,0,0
萍乡,2020-01-25,1,0,0
萍乡,2020-01-27,0,1,0
萍乡,2020-01-29,3,0,0
萍乡,2020-01-30,3,0,0
萍乡,2020-01-31,1,0,0
萍乡,2020-02-01,6,0,0
萍乡,2020-02-02,3,0,0
萍乡,2020-02-03,2,0,0
萍乡,2020-02-04,2,0,0
萍乡,2020-02-05,1,0,0
萍乡,2020-02-06,1,0,0
萍乡,2020-02-09,1,0,0
萍乡,2020-02-10,1,0,0
萍乡,2020-02-11,3,1,0
萍乡,2020-02-13,2,0,0
萍乡,2020-02-14,1,2,0
萍乡,2020-02-16,1,1,0
萍乡,2020-02-17,0,1,0
萍乡,2020-02-18,0,1,0
萍乡,2020-02-19,0,2,0
萍乡,2020-02-20,0,2,0
萍乡,2020-02-22,0,2,0
萍乡,2020-02-23,0,3,0
萍乡,2020-02-25,0,2,0
萍乡,2020-02-26,0,2,0
萍乡,2020-02-27,0,3,0
萍乡,2020-02-28,0,1,0
萍乡,2020-02-29,0,1,0
萍乡,2020-03-03,0,2,0
萍乡,2020-03-04,0,6,0
营口,2020-01-25,1,0,0
营口,2020-02-11,0,1,0
葫芦岛,2020-01-24,2,0,0
葫芦岛,2020-01-28,1,0,0
葫芦岛,2020-01-29,1,0,0
葫芦岛,2020-01-31,1,0,0
葫芦岛,2020-02-04,1,0,0
葫芦岛,2020-02-05,1,0,0
葫芦岛,2020-02-07,2,0,0
葫芦岛,2020-02-11,2,0,0
葫芦岛,2020-02-12,0,0,1
葫芦岛,2020-02-15,1,0,0
葫芦岛,2020-02-18,0,2,0
葫芦岛,2020-02-19,0,2,0
葫芦岛,2020-02-20,0,1,0
葫芦岛,2020-02-25,0,1,0
葫芦岛,2020-02-29,0,1,0
葫芦岛,2020-03-03,0,1,0
葫芦岛,2020-03-07,0,1,0
葫芦岛,2020-03-16,0,2,0
虹口区,2020-01-27,2,0,0
虹口区,2020-01-30,2,0,0
虹口区,2020-01-31,1,0,0
虹口区,2020-02-05,2,0,0
虹口区,2020-02-08,0,1,0
虹口区,2020-02-10,0,1,0
虹口区,2020-02-15,0,1,0
虹口区,2020-02-16,0,1,0
虹口区,2020-02-21,0,1,0
虹口区,2020-02-25,0,1,0
虹口区,2020-03-07,0,1,0
蚌埠,2020-01-23,1,0,0
蚌埠,2020-01-26,2,0,0
蚌埠,2020-01-29,5,0,0
蚌埠,2020-01-30,7,0,0
蚌埠,2020-01-31,1,0,0
蚌埠,2020-02-01,10,0,0
蚌埠,2020-02-02,11,0,0
蚌埠,2020-02-03,6,0,0
蚌埠,2020-02-04,5,0,0
蚌埠,2020-02-05,16,0,0
蚌埠,2020-02-06,24,0,0
蚌埠,2020-02-07,11,1,0
蚌埠,2020-02-08,16,0,1
蚌埠,2020-02-09,11,0,2
蚌埠,2020-02-10,8,1,0
蚌埠,2020-02-11,7,0,0
蚌埠,2020-02-12,5,0,1
蚌埠,2020-02-13,3,1,1
蚌埠,2020-02-14,4,4,0
蚌埠,2020-02-15,4,2,0
蚌埠,2020-02-16,1,4,0
蚌埠,2020-02-17,0,8,0
蚌埠,2020-02-18,1,9,0
蚌埠,2020-02-19,1,10,0
蚌埠,2020-02-20,0,16,0
蚌埠,2020-02-21,0,25,0
蚌埠,2020-02-22,0,20,0
蚌埠,2020-02-23,0,6,0
蚌埠,2020-02-24,0,6,0
蚌埠,2020-02-25,0,6,0
蚌埠,2020-02-26,0,8,0
蚌埠,2020-02-27,0,9,0
蚌埠,2020-02-28,0,5,0
蚌埠,2020-02-29,0,3,0
蚌埠,2020-03-01,0,2,0
蚌埠,2020-03-02,0,2,0
蚌埠,2020-03-03,0,4,0
蚌埠,2020-03-04,0,3,0
衡水,2020-01-27,2,0,0
衡水,2020-01-28,1,0,0
衡水,2020-01-29,1,0,0
衡水,2020-02-03,1,0,0
衡水,2020-02-05,2,0,0
衡水,2020-02-08,1,0,0
衡水,2020-02-10,0,2,0
衡水,2020-02-13,0,2,0
衡水,2020-02-17,0,2,0
衡水,2020-02-22,0,1,0
衡水,2020-02-23,0,1,0
衡阳,2020-01-24,3,0,0
衡阳,2020-01-26,1,0,0
衡阳,2020-01-27,3,0,0
衡阳,2020-01-28,10,0,0
衡阳,2020-01-29,3,0,0
衡阳,2020-01-30,5,0,0
衡阳,2020-01-31,1,0,0
衡阳,2020-02-01,4,0,0
衡阳,2020-02-02,2,3,0
衡阳,2020-02-03,3,1,0
衡阳,2020-02-04,4,1,0
衡阳,2020-02-05,4,0,0
衡阳,2020-02-06,0,3,0
衡阳,2020-02-07,0,3,0
衡阳,2020-02-08,2,3,0
衡阳,2020-02-10,0,2,0
衡阳,2020-02-11,0,7,0
衡阳,2020-02-13,1,2,0
衡阳,2020-02-14,1,1,0
衡阳,2020-02-15,0,2,0
衡阳,2020-02-16,1,0,0
衡阳,2020-02-18,0,1,0
衡阳,2020-02-19,0,3,0
衡阳,2020-02-20,0,5,0
衡阳,2020-02-24,0,1,0
衡阳,2020-02-28,0,6,0
衡阳,2020-02-29,0,2,0
衡阳,2020-03-02,0,2,0
衢州,2020-01-22,1,0,0
衢州,2020-01-23,1,0,0
衢州,2020-01-25,1,0,0
衢州,2020-01-26,2,0,0
衢州,2020-01-28,3,0,0
衢州,2020-01-29,2,0,0
衢州,2020-01-30,2,0,0
衢州,2020-01-31,1,0,0
衢州,2020-02-02,1,0,0
衢州,2020-02-05,0,2,0
衢州,2020-02-07,0,1,0
衢州,2020-02-10,0,2,0
衢州,2020-02-13,0,3,0
衢州,2020-02-15,0,1,0
衢州,2020-02-17,0,1,0
衢州,2020-02-25,0,1,0
衢州,2020-02-28,0,1,0
衢州,2020-03-05,0,2,0
襄阳,2020-01-25,2,0,0
襄阳,2020-01-26,34,0,0
襄阳,2020-01-27,34,0,0
襄阳,2020-01-28,61,0,0
襄阳,2020-01-29,32,0,0
襄阳,2020-01-30,123,0,0
襄阳,2020-01-31,61,0,0
襄阳,2020-02-01,94,0,0
襄阳,2020-02-02,107,0,0
襄阳,2020-02-03,84,0,1
襄阳,2020-02-04,103,6,1
襄阳,2020-02-05,52,3,0
襄阳,2020-02-06,51,19,1
襄阳,2020-02-07,59,2,2
襄阳,2020-02-08,71,9,2
襄阳,2020-02-09,51,2,2
襄阳,2020-02-10,44,7,3
襄阳,2020-02-11,25,11,0
襄阳,2020-02-12,13,6,1
襄阳,2020-02-13,10,7,3
襄阳,2020-02-14,17,12,2
襄阳,2020-02-15,16,29,1
襄阳,2020-02-16,11,37,1
襄阳,2020-02-17,8,31,1
襄阳,2020-02-18,2,48,1
襄阳,2020-02-19,3,64,1
襄阳,2020-02-20,3,50,1
襄阳,2020-02-21,2,59,2
襄阳,2020-02-22,0,61,2
襄阳,2020-02-23,1,58,1
襄阳,2020-02-24,1,72,1
襄阳,2020-02-25,0,60,0
襄阳,2020-02-26,0,48,1
襄阳,2020-02-27,0,52,1
襄阳,2020-02-28,0,49,1
襄阳,2020-02-29,0,48,1
襄阳,2020-03-01,0,35,0
襄阳,2020-03-02,0,28,0
襄阳,2020-03-03,0,27,0
襄阳,2020-03-04,0,40,1
襄阳,2020-03-05,0,31,0
襄阳,2020-03-06,0,29,1
襄阳,2020-03-07,0,15,2
襄阳,2020-03-08,0,9,0
襄阳,2020-03-09,0,8,0
襄阳,2020-03-10,0,22,0
襄阳,2020-03-11,0,11,0
襄阳,2020-03-12,0,7,0
襄阳,2020-03-13,0,3,0
襄阳,2020-03-14,0,10,0
襄阳,2020-03-15,0,3,0
襄阳,2020-03-16,0,1,0
襄阳,2020-03-17,0,2,0
襄阳,2020-03-18,0,0,1
襄阳,2020-03-22,0,3,0
襄阳,2020-03-26,0,1,0
襄阳,2020-04-10,0,0,1
西双版纳,2020-01-24,1,0,0
西双版纳,2020-01-27,5,0,0
西双版纳,2020-01-29,4,0,0
西双版纳,2020-01-30,2,0,0
西双版纳,2020-02-02,1,0,0
西双版纳,2020-02-03,0,1,0
西双版纳,2020-02-04,1,0,0
西双版纳,2020-02-05,1,0,0
西双版纳,2020-02-07,0,1,0
西双版纳,2020-02-14,0,1,0
西双版纳,2020-02-17,0,1,0
西双版纳,2020-02-20,0,0,1
西双版纳,2020-02-22,0,5,0
西双版纳,2020-02-23,0,3,0
西双版纳,2020-02-27,0,2,0
西城区,2020-01-21,1,0,0
西城区,2020-01-22,1,0,0
西城区,2020-01-23,1,0,0
西城区,2020-01-24,1,0,0
西城区,2020-01-25,1,0,0
西城区,2020-01-26,2,0,0
西城区,2020-01-27,1,0,0
西城区,2020-01-28,1,0,0
西城区,2020-01-29,3,0,0
西城区,2020-01-30,1,0,0
西城区,2020-01-31,4,0,0
西城区,2020-02-02,9,0,0
西城区,2020-02-03,2,0,0
西城区,2020-02-04,1,0,0
西城区,2020-02-05,5,0,0
西城区,2020-02-06,2,0,0
西城区,2020-02-07,1,0,0
西城区,2020-02-08,1,0,0
西城区,2020-02-09,1,0,0
西城区,2020-02-11,3,0,0
西城区,2020-02-12,3,0,0
西城区,2020-02-15,1,0,0
西城区,2020-02-17,1,0,0
西城区,2020-02-18,5,0,0
